litter_id,dam_id,grid,food,year,litter_size,litter_fit,part,fieldBDate,n1_date,n2_date,mean_growth,byear,dam_age,num_trees,cone_counts,cone_index,mast,EXP,Exp_label,prev_year,cone_index_tm1,mast_tm1,local_density
174,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,126,FL,0,1987,3,2,93,1987-04-03,153,NA,NA,1985,2,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
316,127,FL,0,1987,3,0,112,1987-04-22,145,145,NA,1983,4,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
317,167,FL,0,1987,2,0,106,1987-04-16,166,NA,NA,1983,4,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
318,194,FL,0,1987,5,1,113,1987-04-23,133,131,NA,1984,3,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
319,195,FL,0,1987,4,2,90,1987-03-31,154,NA,NA,1984,3,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
320,253,FL,0,1987,4,2,77,1987-03-18,149,152,NA,1985,2,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
321,263,FL,0,1987,2,0,109,1987-04-19,159,159,NA,1983,4,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
322,300,FL,0,1987,4,0,78,1987-03-19,142,145,NA,1984,3,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
323,393,FL,0,1987,1,0,77,1987-03-18,145,145,NA,1983,4,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
325,664,FL,0,1987,3,0,94,1987-04-04,145,NA,NA,1983,4,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
326,8837,FL,NA,1987,1,0,52,1987-02-21,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
327,8839,FL,NA,1987,1,1,98,1987-04-08,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
328,69,KL,0,1987,2,0,100,1987-04-10,152,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
329,73,KL,0,1987,3,0,83,1987-03-24,146,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
330,76,KL,0,1987,3,0,85,1987-03-26,147,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
331,158,KL,0,1987,3,1,65,1987-03-06,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
332,217,KL,0,1987,4,0,133,1987-05-13,161,159,NA,1985,2,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
334,241,KL,0,1987,1,0,91,1987-04-01,159,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
338,371,KL,0,1987,1,0,78,1987-03-19,164,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
339,567,KL,0,1987,2,0,92,1987-04-02,147,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
345,875,KL,0,1987,3,0,67,1987-03-08,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
346,880,KL,0,1987,3,1,76,1987-03-17,146,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
350,1397,KL,0,1987,3,0,78,1987-03-19,139,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
351,1890,KL,0,1987,3,0,35,1987-02-04,146,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
352,8838,KL,NA,1987,2,0,87,1987-03-28,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
353,67,SU,0,1987,2,2,34,1987-02-03,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
357,199,SU,0,1987,1,0,84,1987-03-25,152,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
359,399,SU,0,1987,2,1,91,1987-04-01,159,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
360,613,SU,0,1987,1,0,89,1987-03-30,166,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
361,687,SU,0,1987,1,0,65,1987-03-06,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
362,688,SU,0,1987,1,0,59,1987-02-28,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
372,1516,SU,0,1987,1,0,98,1987-04-08,166,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
374,1693,SU,0,1987,1,0,67,1987-03-08,145,NA,NA,1986,1,NA,NA,NA,NA,NA,NA,1986,NA,NA,NA
376,276,FL,0,1988,1,0,123,1988-05-02,151,151,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
377,284,FL,0,1988,3,1,129,1988-05-08,152,152,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
378,310,FL,0,1988,3,0,128,1988-05-07,162,162,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
379,393,FL,0,1988,2,0,130,1988-05-09,147,147,NA,1983,5,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
380,415,FL,0,1988,3,0,131,1988-05-10,146,146,NA,1983,5,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
381,430,FL,0,1988,3,0,140,1988-05-19,165,165,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
382,448,FL,0,1988,3,0,129,1988-05-08,149,149,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
383,475,FL,0,1988,3,0,132,1988-05-11,154,154,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
384,490,FL,0,1988,2,0,134,1988-05-13,147,147,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
385,497,FL,0,1988,3,0,117,1988-04-26,142,142,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
386,509,FL,0,1988,4,0,117,1988-04-26,129,146,0.843136666,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
387,619,FL,0,1988,2,0,107,1988-04-16,129,129,NA,1984,4,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
388,627,FL,0,1988,2,1,154,1988-06-02,188,188,NA,1985,3,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
389,642,FL,0,1988,3,0,141,1988-05-20,154,154,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
390,654,FL,0,1988,3,0,131,1988-05-10,147,147,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
391,661,FL,0,1988,3,1,122,1988-05-01,149,149,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
392,664,FL,0,1988,3,1,142,1988-05-21,146,167,1.261905,1983,5,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
393,669,FL,0,1988,4,0,113,1988-04-22,129,129,NA,1983,5,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
396,241,KL,0,1988,3,0,125,1988-05-04,132,NA,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,1.556181665787421
398,325,KL,0,1988,1,0,117,1988-04-26,134,134,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,NA
399,356,KL,0,1988,3,0,126,1988-05-05,134,134,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,NA
400,369,KL,0,1988,2,0,151,1988-05-30,153,NA,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,2.8294212105225833
401,370,KL,0,1988,3,2,120,1988-04-29,140,140,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,2.1220659078919377
405,695,KL,0,1988,3,2,126,1988-05-05,146,146,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,1.8391237868396793
412,880,KL,0,1988,1,0,110,1988-04-19,130,130,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,3.253834392100971
418,1321,KL,0,1988,3,2,107,1988-04-16,145,145,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,2.1220659078919377
419,1397,KL,0,1988,2,2,104,1988-04-13,132,132,NA,1986,2,6887,47.8264,2.8623475032605272,0,c,1,1987,NA,NA,2.263536968418067
421,337,LL,0,1988,4,0,146,1988-05-25,176,176,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
425,424,LL,0,1988,2,2,106,1988-04-15,200,200,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
426,425,LL,0,1988,4,4,103,1988-04-12,151,151,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
427,543,LL,0,1988,3,3,119,1988-04-28,145,145,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
428,595,LL,0,1988,3,2,116,1988-04-25,154,154,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
429,601,LL,0,1988,2,2,105,1988-04-14,153,153,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
430,611,LL,0,1988,3,2,138,1988-05-17,154,154,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
432,662,LL,0,1988,3,2,93,1988-04-02,147,147,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
433,729,LL,0,1988,3,3,123,1988-05-02,154,154,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
438,1032,LL,0,1988,4,3,120,1988-04-29,152,152,NA,1987,1,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
439,1042,LL,0,1988,3,1,112,1988-04-21,151,151,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
441,1144,LL,0,1988,3,1,114,1988-04-23,145,145,NA,1986,2,NA,NA,NA,NA,NA,NA,1987,NA,NA,NA
447,279,SU,0,1988,2,0,122,1988-05-01,151,151,NA,1987,1,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,NA
450,399,SU,0,1988,2,0,115,1988-04-24,134,134,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.6976527263135501
452,613,SU,0,1988,2,1,111,1988-04-20,134,134,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,NA
453,687,SU,0,1988,3,0,114,1988-04-23,134,134,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,NA
455,692,SU,0,1988,3,1,124,1988-05-03,156,156,NA,1987,1,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.2732395447351625
456,709,SU,0,1988,3,1,110,1988-04-19,134,134,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,2.405008028944196
460,872,SU,0,1988,3,2,113,1988-04-22,163,163,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.6976527263135501
462,899,SU,0,1988,3,0,150,1988-05-29,154,NA,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.9805948473658084
465,1271,SU,0,1988,2,0,141,1988-05-20,182,182,NA,1987,1,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.2732395447351625
470,1516,SU,0,1988,3,1,122,1988-05-01,134,134,NA,1986,2,3213,37.3605,2.6742676240579626,0,c,1,1987,NA,NA,1.2732395447351625
474,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,310,FL,0,1989,3,0,100,1989-04-10,119,119,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
480,430,FL,0,1989,3,0,98,1989-04-08,124,124,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
481,448,FL,0,1989,1,0,109,1989-04-19,126,NA,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
482,475,FL,0,1989,3,0,123,1989-05-03,136,NA,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
483,490,FL,0,1989,3,0,117,1989-04-27,130,170,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
484,497,FL,0,1989,3,0,100,1989-04-10,126,126,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
485,509,FL,0,1989,2,0,116,1989-04-26,128,NA,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
486,524,FL,0,1989,2,0,108,1989-04-18,119,139,2.15,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
487,536,FL,0,1989,3,0,89,1989-03-30,119,139,0,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
488,537,FL,0,1989,3,0,118,1989-04-28,130,NA,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
490,542,FL,0,1989,2,0,106,1989-04-16,126,142,2.09375,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
493,597,FL,0,1989,3,0,97,1989-04-07,120,120,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
494,602,FL,0,1989,1,0,108,1989-04-18,136,136,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
495,614,FL,0,1989,3,0,103,1989-04-13,119,142,1.217393333,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
496,615,FL,0,1989,2,0,119,1989-04-29,126,140,1.57143,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
497,619,FL,0,1989,3,0,114,1989-04-24,137,137,NA,1984,5,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
499,627,FL,0,1989,2,0,120,1989-04-30,120,140,1.6,1985,4,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
501,642,FL,0,1989,3,0,114,1989-04-24,126,144,1.87037,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
502,649,FL,0,1989,2,0,109,1989-04-19,132,132,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
504,654,FL,0,1989,3,0,99,1989-04-09,128,128,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
505,661,FL,0,1989,2,0,110,1989-04-20,128,128,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
506,664,FL,0,1989,3,0,103,1989-04-13,131,131,NA,1983,6,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
507,669,FL,0,1989,2,0,98,1989-04-08,126,126,NA,1983,6,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
509,676,FL,0,1989,3,0,116,1989-04-26,142,142,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
510,678,FL,0,1989,1,0,126,1989-05-06,128,NA,NA,1988,1,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
511,679,FL,0,1989,3,0,119,1989-04-29,136,136,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
514,567,KL,0,1989,3,0,113,1989-04-23,138,138,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,NA
516,584,KL,0,1989,4,0,111,1989-04-21,126,140,1.88095,1987,2,0,0,0,0,c,1,1988,2.8623475032605272,0,NA
519,699,KL,0,1989,2,0,116,1989-04-26,142,142,NA,1988,1,0,0,0,0,c,1,1988,2.8623475032605272,0,0.9902974236829042
520,701,KL,0,1989,3,0,100,1989-04-10,126,126,NA,1987,2,0,0,0,0,c,1,1988,2.8623475032605272,0,1.4147106052612917
521,712,KL,0,1989,3,0,109,1989-04-19,128,128,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,NA
523,848,KL,0,1989,3,3,98,1989-04-08,127,127,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,2.1220659078919377
524,874,KL,0,1989,4,1,114,1989-04-24,136,136,NA,1987,2,0,0,0,0,c,1,1988,2.8623475032605272,0,1.2732395447351625
526,880,KL,0,1989,1,0,81,1989-03-22,126,126,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,3.8197186342054876
527,881,KL,0,1989,1,1,110,1989-04-20,137,137,NA,1987,2,0,0,0,0,c,1,1988,2.8623475032605272,0,3.6782475736793585
528,981,KL,0,1989,3,0,103,1989-04-13,136,136,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,1.4147106052612917
531,1218,KL,0,1989,1,1,108,1989-04-18,124,136,2.75,1987,2,0,0,0,0,c,1,1988,2.8623475032605272,0,1.5561816657874208
533,1319,KL,0,1989,3,2,103,1989-04-13,119,160,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,3.890454164468552
534,1321,KL,0,1989,3,0,105,1989-04-15,130,130,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,2.546479089470325
535,1397,KL,0,1989,3,0,98,1989-04-08,118,118,NA,1986,3,0,0,0,0,c,1,1988,2.8623475032605272,0,3.112363331574842
539,400,LL,0,1989,1,0,102,1989-04-12,115,NA,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
540,424,LL,0,1989,1,0,81,1989-03-22,113,113,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
541,425,LL,0,1989,2,0,84,1989-03-25,115,115,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
542,543,LL,0,1989,3,1,85,1989-03-26,130,130,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
544,595,LL,0,1989,3,0,95,1989-04-05,118,118,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
545,601,LL,0,1989,2,0,83,1989-03-24,114,114,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
546,611,LL,0,1989,3,0,101,1989-04-11,125,125,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
547,657,LL,0,1989,3,0,98,1989-04-08,115,115,NA,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
549,662,LL,0,1989,3,0,87,1989-03-28,125,125,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
552,729,LL,0,1989,3,0,97,1989-04-07,120,120,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
554,754,LL,0,1989,3,0,103,1989-04-13,121,132,2.606056666,1987,2,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
556,826,LL,0,1989,3,0,106,1989-04-16,125,143,1.777776666,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
557,1026,LL,0,1989,3,0,87,1989-03-28,125,125,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
559,1042,LL,0,1989,2,0,91,1989-04-01,114,114,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
561,1144,LL,0,1989,3,0,93,1989-04-03,113,117,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
563,1186,LL,0,1989,3,1,91,1989-04-01,115,113,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
567,1268,LL,0,1989,2,0,119,1989-04-29,166,166,NA,1988,1,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
577,1932,LL,0,1989,3,0,91,1989-04-01,131,131,NA,1986,3,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA
582,494,SU,0,1989,3,0,106,1989-04-16,144,144,NA,1988,1,0,0,0,0,c,1,1988,2.6742676240579626,0,NA
585,687,SU,0,1989,4,0,111,1989-04-21,130,130,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.8294212105225833
587,692,SU,0,1989,4,0,107,1989-04-17,128,NA,NA,1987,2,0,0,0,0,c,1,1988,2.6742676240579626,0,2.405008028944196
588,709,SU,0,1989,3,0,71,1989-03-12,145,NA,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,3.3953054526271003
589,715,SU,0,1989,2,0,110,1989-04-20,126,126,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,3.253834392100971
593,852,SU,0,1989,3,0,109,1989-04-19,126,136,1.85,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.263536968418067
594,872,SU,0,1989,2,0,97,1989-04-07,126,126,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.970892271048713
595,879,SU,0,1989,3,0,107,1989-04-17,128,143,1.3,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.546479089470325
598,1195,SU,0,1989,3,1,109,1989-04-19,118,128,1.933333333,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.263536968418067
600,1271,SU,0,1989,3,0,102,1989-04-12,126,126,NA,1987,2,0,0,0,0,c,1,1988,2.6742676240579626,0,1.8391237868396793
602,1295,SU,0,1989,2,2,112,1989-04-22,128,140,2.416665,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.546479089470325
605,1355,SU,0,1989,3,0,95,1989-04-05,128,128,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.970892271048713
606,1516,SU,0,1989,1,0,100,1989-04-10,148,148,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.546479089470325
607,1517,SU,0,1989,3,0,110,1989-04-20,146,145,NA,1987,2,0,0,0,0,c,1,1988,2.6742676240579626,0,1.556181665787421
609,1689,SU,0,1989,3,0,101,1989-04-11,130,130,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.263536968418067
611,1935,SU,0,1989,2,1,87,1989-03-28,130,130,NA,1986,3,0,0,0,0,c,1,1988,2.6742676240579626,0,2.6172146197333896
616,8840,SU,NA,1989,1,1,140,1989-05-20,218,218,NA,NA,NA,0,0,0,0,c,1,1988,2.6742676240579626,0,NA
617,837,AG,0,1990,2,0,127,1990-05-07,157,157,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
618,887,AG,0,1990,3,0,110,1990-04-20,172,172,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
619,895,AG,0,1990,3,0,120,1990-04-30,144,144,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
620,896,AG,0,1990,2,0,121,1990-05-01,153,153,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
621,907,AG,0,1990,2,0,124,1990-05-04,186,186,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
622,911,AG,0,1990,2,0,125,1990-05-05,149,149,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
623,933,AG,0,1990,2,0,117,1990-04-27,149,149,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
624,964,AG,0,1990,2,0,120,1990-04-30,156,156,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
626,967,AG,0,1990,2,0,125,1990-05-05,144,144,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
627,968,AG,0,1990,2,0,124,1990-05-04,144,144,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
628,1002,AG,0,1990,3,0,117,1990-04-27,144,144,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
629,1006,AG,0,1990,2,NA,NA,NA,179,179,NA,1989,NA,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
630,1059,AG,0,1990,3,0,143,1990-05-23,186,186,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
640,862,FL,0,1990,3,0,171,1990-06-20,192,NA,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
643,941,FL,0,1990,2,0,154,1990-06-03,179,179,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
650,848,KL,0,1990,2,0,130,1990-05-10,145,169,1.5,1986,4,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,NA
651,874,KL,0,1990,3,1,135,1990-05-15,178,178,NA,1987,3,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,0.9902974236829042
652,875,KL,0,1990,2,1,144,1990-05-24,180,180,NA,1986,4,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,0.42441318157838753
653,880,KL,0,1990,2,1,112,1990-04-22,146,146,NA,1986,4,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,3.253834392100971
654,881,KL,0,1990,2,1,122,1990-05-02,143,157,2.07143,1987,3,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,3.3953054526271003
660,1218,KL,0,1990,3,1,146,1990-05-26,148,179,1.333333333,1987,3,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,1.2732395447351625
664,1321,KL,0,1990,2,0,115,1990-04-25,147,147,NA,1986,4,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,2.405008028944196
665,1397,KL,0,1990,3,0,128,1990-05-08,145,145,NA,1986,4,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,2.8294212105225833
669,1944,KL,0,1990,2,0,132,1990-05-12,143,157,1.25,1988,2,5909,41.0347,2.2351534250224527,0,c,1,1989,0,0,2.687950149996454
675,754,LL,0,1990,3,0,134,1990-05-14,159,159,NA,1987,3,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
679,854,LL,0,1990,3,0,152,1990-06-01,192,192,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
681,1032,LL,0,1990,2,0,151,1990-05-31,180,180,NA,1987,3,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
682,1041,LL,0,1990,4,0,151,1990-05-31,172,172,NA,1988,2,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
684,1062,LL,0,1990,1,0,147,1990-05-27,198,198,NA,1989,1,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
686,1144,LL,0,1990,3,0,144,1990-05-24,176,176,NA,1986,4,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
688,1186,LL,0,1990,3,0,120,1990-04-30,158,158,NA,1986,4,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
689,1192,LL,0,1990,3,0,150,1990-05-30,158,180,1.727273333,1988,2,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
702,1570,LL,0,1990,3,1,119,1990-04-29,147,147,NA,1987,3,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
704,1576,LL,0,1990,3,0,144,1990-05-24,172,172,NA,1988,2,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
710,1886,LL,0,1990,1,1,143,1990-05-23,215,215,NA,1988,2,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
711,1925,LL,0,1990,2,0,140,1990-05-20,185,185,NA,1988,2,NA,NA,NA,NA,NA,NA,1989,NA,NA,NA
722,835,SU,0,1990,3,2,122,1990-05-02,145,156,2.212123333,1987,3,2469,28.3793,1.6705637904654476,0,c,1,1989,0,0,NA
723,849,SU,0,1990,3,0,150,1990-05-30,167,185,0.185183333,1986,4,2469,28.3793,1.6705637904654476,0,c,1,1989,0,0,NA
